,Date,Open_price,Day_high,Day_low,Closing_price,Currency Pair
38,2015-01-18,61.86300,61.86300,61.51000,61.86300,USD/INR
39,2015-01-19,61.66000,61.88800,61.61000,61.63800,USD/INR
40,2015-01-20,61.62000,61.71000,61.41000,61.64800,USD/INR
41,2015-01-21,61.52000,61.77000,61.33000,61.55300,USD/INR
42,2015-01-22,61.53000,61.59800,61.23000,61.59800,USD/INR
43,2015-01-25,61.31000,61.56000,61.31000,61.43300,USD/INR
44,2015-01-26,61.47300,61.48300,61.27000,61.47300,USD/INR
45,2015-01-27,61.33000,61.53000,61.18000,61.40300,USD/INR
46,2015-01-28,61.07000,61.90300,61.07000,61.35100,USD/INR
47,2015-01-29,61.79500,62.08000,61.69000,61.79600,USD/INR
48,2015-02-01,62.01300,62.04000,61.59000,62.01300,USD/INR
49,2015-02-02,61.76500,61.87000,61.59000,61.72800,USD/INR
50,2015-02-03,61.61500,61.90000,61.54000,61.61400,USD/INR
51,2015-02-04,61.87400,61.97000,61.69000,61.86000,USD/INR
52,2015-02-05,61.79300,61.96000,61.58000,61.73300,USD/INR
53,2015-02-08,61.96300,62.24000,61.95000,61.96300,USD/INR
54,2015-02-09,62.09000,62.37000,61.92800,62.13000,USD/INR
55,2015-02-10,62.34000,62.51000,62.10000,62.34200,USD/INR
56,2015-02-11,62.36300,62.53000,62.11000,62.38200,USD/INR
57,2015-02-12,62.17200,62.24000,61.94000,62.17000,USD/INR
58,2015-02-15,62.06900,62.27000,61.98000,62.06900,USD/INR
59,2015-02-16,62.16800,62.33000,62.05000,62.18600,USD/INR
60,2015-02-17,62.14300,62.37000,62.08000,62.11200,USD/INR
61,2015-02-18,62.07600,62.19000,62.05000,62.07400,USD/INR
62,2015-02-19,62.16400,62.30000,62.14000,62.16500,USD/INR
63,2015-02-22,62.10100,62.31800,62.06000,62.10100,USD/INR
64,2015-02-23,62.16600,62.35300,62.03000,62.17100,USD/INR
65,2015-02-24,62.23300,62.23300,61.86000,62.23300,USD/INR
66,2015-02-25,61.94000,62.01000,61.61000,61.87700,USD/INR
67,2015-02-26,61.75200,61.89300,61.27000,61.75400,USD/INR
68,2015-03-01,61.65100,61.99300,61.63000,61.65100,USD/INR
69,2015-03-02,61.88300,61.97000,61.79800,61.90100,USD/INR
70,2015-03-03,61.81600,62.41000,61.65300,61.81300,USD/INR
71,2015-03-04,62.30400,62.35800,62.14800,62.30500,USD/INR
72,2015-03-05,62.40800,62.79000,62.20000,62.44300,USD/INR
73,2015-03-08,62.45300,62.80000,62.45300,62.45300,USD/INR
74,2015-03-09,62.69000,62.92000,62.60000,62.67300,USD/INR
75,2015-03-10,62.87000,62.94000,62.69900,62.71300,USD/INR
76,2015-03-11,62.71000,62.80000,62.30000,62.75500,USD/INR
77,2015-03-12,62.54300,63.08000,62.42300,62.53500,USD/INR
78,2015-03-15,63.07600,63.07600,62.68000,63.07600,USD/INR
79,2015-03-16,62.74000,62.84300,62.64700,62.78900,USD/INR
80,2015-03-17,62.64100,62.79000,61.86000,62.61600,USD/INR
81,2015-03-18,62.15000,62.69300,61.87000,62.69300,USD/INR
82,2015-03-19,62.42000,62.58000,61.92000,62.48300,USD/INR
83,2015-03-22,62.40300,62.40300,62.06000,62.40300,USD/INR
84,2015-03-23,62.22300,62.41200,62.09000,62.22300,USD/INR
85,2015-03-24,62.31300,62.42800,62.09000,62.27800,USD/INR
86,2015-03-25,62.43300,62.86000,62.39000,62.46200,USD/INR
87,2015-03-26,62.83300,62.84300,62.32000,62.82900,USD/INR
88,2015-03-29,62.56000,62.68000,62.32000,62.51500,USD/INR
89,2015-03-30,62.51700,62.67300,62.24000,62.50900,USD/INR
90,2015-03-31,62.31300,62.39500,61.95000,62.30600,USD/INR
91,2015-04-01,62.16900,62.24000,62.04000,62.16900,USD/INR
92,2015-04-02,62.06000,62.13000,61.56000,62.06000,USD/INR
93,2015-04-05,62.06000,62.22000,61.79000,62.06000,USD/INR
94,2015-04-06,62.06000,62.41800,62.06000,62.06000,USD/INR
95,2015-04-07,62.30900,62.35400,62.10000,62.30900,USD/INR
96,2015-04-08,62.19000,62.28300,62.09000,62.18200,USD/INR
97,2015-04-09,62.31400,62.40300,62.18000,62.31400,USD/INR
98,2015-04-12,62.26900,62.56300,62.17000,62.26900,USD/INR
99,2015-04-13,62.39100,62.42000,62.20800,62.39100,USD/INR
100,2015-04-14,62.32100,62.45300,61.51000,62.31400,USD/INR
101,2015-04-15,62.35400,62.39300,62.21000,62.39000,USD/INR
102,2015-04-16,62.32400,62.50500,62.26000,62.32600,USD/INR
103,2015-04-19,62.55000,63.10000,62.38000,62.54300,USD/INR
104,2015-04-20,63.14300,63.15000,62.74800,63.14500,USD/INR
105,2015-04-21,62.88300,63.02000,62.72800,62.87800,USD/INR
106,2015-04-22,62.94300,63.41000,62.86000,62.93500,USD/INR
107,2015-04-23,63.28300,63.65000,63.17000,63.28700,USD/INR
108,2015-04-26,63.68000,63.78000,63.27000,63.65500,USD/INR
109,2015-04-27,63.33900,63.47000,62.56000,63.14000,USD/INR
110,2015-04-28,63.03300,63.45300,63.03000,63.03300,USD/INR
111,2015-04-29,63.43500,63.74000,63.38000,63.44200,USD/INR
112,2015-04-30,63.52300,63.72000,63.47000,63.52300,USD/INR
113,2015-05-03,63.72000,63.72000,63.40000,63.52300,USD/INR
114,2015-05-04,63.59300,63.60600,63.31000,63.59300,USD/INR
115,2015-05-05,63.34400,63.65000,62.83000,63.34400,USD/INR
116,2015-05-06,63.65900,64.31000,63.60000,63.66000,USD/INR
117,2015-05-07,64.09800,64.21700,63.27000,64.08200,USD/INR
118,2015-05-10,63.69000,64.00000,63.40000,63.70400,USD/INR
119,2015-05-11,64.01800,64.42000,63.99200,64.02000,USD/INR
120,2015-05-12,64.21100,64.26400,63.84200,64.21100,USD/INR
121,2015-05-13,64.04500,64.04500,63.37000,64.04400,USD/INR
122,2015-05-14,63.40900,63.65400,63.32000,63.40800,USD/INR
123,2015-05-17,63.43300,63.73300,63.35000,63.43300,USD/INR
124,2015-05-18,63.73700,63.86000,63.50000,63.72900,USD/INR
125,2015-05-19,63.78100,63.87300,63.40000,63.78500,USD/INR
126,2015-05-20,63.62400,63.74300,63.50300,63.62500,USD/INR
127,2015-05-21,63.63000,63.67300,63.39000,63.62600,USD/INR
128,2015-05-24,63.48300,63.66000,63.47000,63.48300,USD/INR
129,2015-05-25,63.60700,64.01300,63.47000,63.57100,USD/INR
130,2015-05-26,63.99100,64.15300,63.85000,63.97600,USD/INR
131,2015-05-27,63.87500,64.00000,63.70000,63.87400,USD/INR
132,2015-05-28,63.82500,63.93900,63.66000,63.82500,USD/INR
133,2015-05-31,63.73600,63.80000,63.50000,63.73600,USD/INR
134,2015-06-01,63.61300,63.95800,63.60900,63.61000,USD/INR
135,2015-06-02,63.66300,64.06300,63.64000,63.66200,USD/INR
136,2015-06-03,64.06300,64.24000,63.93800,64.05900,USD/INR
137,2015-06-04,63.99800,64.15000,63.74000,64.00100,USD/INR
138,2015-06-07,63.76200,64.16300,63.76200,63.76200,USD/INR
139,2015-06-08,64.02200,64.03100,63.84300,63.97600,USD/INR
140,2015-06-09,64.04400,64.06300,63.75000,64.03800,USD/INR
141,2015-06-10,63.80000,64.01300,63.74300,63.79900,USD/INR
142,2015-06-11,63.99900,64.18000,63.88000,63.99900,USD/INR
143,2015-06-14,64.09200,64.19000,63.97000,64.09200,USD/INR
144,2015-06-15,64.05200,64.31500,63.97000,64.05200,USD/INR
145,2015-06-16,64.18200,64.27300,63.89000,64.18200,USD/INR
146,2015-06-17,64.00300,64.00300,63.58000,64.00300,USD/INR
147,2015-06-18,63.67300,63.85800,63.41700,63.64500,USD/INR
148,2015-06-21,63.49200,63.58000,63.36000,63.49200,USD/INR
149,2015-06-22,63.50700,63.68700,63.39000,63.50700,USD/INR
150,2015-06-23,63.59300,63.70300,63.49000,63.60000,USD/INR
151,2015-06-24,63.52300,63.63300,63.46000,63.56200,USD/INR
152,2015-06-25,63.51100,63.63800,63.49000,63.51100,USD/INR
153,2015-06-28,63.44400,63.95000,63.44400,63.44400,USD/INR
154,2015-06-29,63.68300,63.79300,63.56000,63.72400,USD/INR
155,2015-06-30,63.59000,63.69000,63.28000,63.59000,USD/INR
156,2015-07-01,63.57900,63.65300,63.29000,63.57400,USD/INR
157,2015-07-02,63.37100,63.48300,63.29000,63.37000,USD/INR
158,2015-07-05,63.43000,63.64000,63.21000,63.40400,USD/INR
159,2015-07-06,63.34300,63.58000,63.25000,63.36500,USD/INR
160,2015-07-07,63.51800,63.64300,63.40000,63.51800,USD/INR
161,2015-07-08,63.56100,63.57300,63.28300,63.56200,USD/INR
162,2015-07-09,63.36700,63.48300,63.28000,63.36400,USD/INR
163,2015-07-12,63.35200,63.58300,63.29000,63.35200,USD/INR
164,2015-07-13,63.50100,63.58300,63.25900,63.51400,USD/INR
165,2015-07-14,63.32500,63.59300,63.29000,63.32400,USD/INR
166,2015-07-15,63.52300,63.56000,63.39000,63.52400,USD/INR
167,2015-07-16,63.51100,63.51500,63.31000,63.48200,USD/INR
168,2015-07-19,63.47000,63.73000,63.42000,63.48400,USD/INR
169,2015-07-20,63.62500,63.76000,63.50000,63.62500,USD/INR
170,2015-07-21,63.58000,63.65200,63.49000,63.58300,USD/INR
171,2015-07-22,63.62300,63.88700,63.61500,63.66400,USD/INR
172,2015-07-23,63.84700,64.16300,63.84700,63.84800,USD/INR
173,2015-07-26,64.10000,64.26300,63.94000,64.10000,USD/INR
174,2015-07-27,64.21500,64.24000,63.74000,64.21700,USD/INR
175,2015-07-28,63.83800,63.93300,63.77000,63.83900,USD/INR
176,2015-07-29,63.88000,64.13000,63.76000,63.88300,USD/INR
177,2015-07-30,64.12000,64.20300,63.81000,64.11800,USD/INR
178,2015-08-02,63.98000,64.06300,63.89000,63.98000,USD/INR
179,2015-08-03,64.12400,64.17000,63.67000,64.12400,USD/INR
180,2015-08-04,63.81900,63.93000,63.47000,63.81900,USD/INR
181,2015-08-05,63.69600,63.81300,63.64300,63.69600,USD/INR
182,2015-08-06,63.73200,63.95300,63.72000,63.73300,USD/INR
183,2015-08-09,63.74000,63.90800,63.61000,63.73300,USD/INR
184,2015-08-10,63.78800,64.37700,63.72000,63.83800,USD/INR
185,2015-08-11,64.32600,64.96000,64.29900,64.32600,USD/INR
186,2015-08-12,64.79900,65.33000,64.63300,64.79900,USD/INR
187,2015-08-13,65.26900,65.38000,64.91000,65.26900,USD/INR
188,2015-08-16,65.12200,65.44700,64.28000,65.12200,USD/INR
189,2015-08-17,65.44300,65.53000,65.29000,65.44300,USD/INR
190,2015-08-18,65.44600,65.46000,65.10000,65.44600,USD/INR
191,2015-08-19,65.06300,65.69100,65.06300,65.05400,USD/INR
192,2015-08-20,65.46200,66.24000,65.37000,65.46100,USD/INR
193,2015-08-23,66.02600,67.06000,66.02600,66.02600,USD/INR
194,2015-08-24,66.80700,66.97000,65.77000,66.80700,USD/INR
195,2015-08-25,66.28300,66.38000,65.97000,66.28300,USD/INR
196,2015-08-26,66.05600,66.13800,65.77000,66.05600,USD/INR
197,2015-08-27,66.05500,66.19300,65.83000,66.05500,USD/INR
198,2015-08-30,66.14300,66.49300,65.96000,66.14300,USD/INR
199,2015-08-31,66.35000,66.45300,66.17000,66.35000,USD/INR
200,2015-09-01,66.42200,66.45000,66.08000,66.42300,USD/INR
201,2015-09-02,66.21300,66.31000,65.95000,66.22600,USD/INR
202,2015-09-03,66.16000,66.72100,65.97000,66.16000,USD/INR
203,2015-09-06,66.67800,66.89500,66.55000,66.67800,USD/INR
204,2015-09-07,66.80300,66.90600,66.33000,66.80300,USD/INR
205,2015-09-08,66.40600,66.55000,66.22000,66.40600,USD/INR
206,2015-09-09,66.59700,66.76300,66.36000,66.59700,USD/INR
207,2015-09-10,66.31900,66.57300,66.28000,66.31900,USD/INR
208,2015-09-13,66.23400,66.48000,66.23400,66.23400,USD/INR
209,2015-09-14,66.31500,66.45800,66.22000,66.31500,USD/INR
210,2015-09-15,66.42800,66.51300,66.19000,66.43000,USD/INR
211,2015-09-16,66.19600,66.30000,66.07000,66.19600,USD/INR
212,2015-09-17,66.11600,66.25300,65.41000,66.12200,USD/INR
213,2015-09-20,65.89000,65.99000,65.31000,65.86100,USD/INR
214,2015-09-21,65.74100,65.95300,65.49000,65.73900,USD/INR
215,2015-09-22,65.87500,66.11300,65.63000,65.87500,USD/INR
216,2015-09-23,66.16200,66.37000,66.02800,66.16200,USD/INR
217,2015-09-24,66.22400,66.23300,65.98000,66.22100,USD/INR
218,2015-09-27,66.16300,66.20100,65.79000,66.16300,USD/INR
219,2015-09-28,66.26000,66.43000,65.75000,66.26000,USD/INR
220,2015-09-29,65.91100,65.91100,65.46000,65.92000,USD/INR
221,2015-09-30,65.54800,65.66300,65.47000,65.52700,USD/INR
222,2015-10-01,65.61800,65.72000,65.13000,65.61800,USD/INR
223,2015-10-04,65.35700,65.35700,65.08000,65.35700,USD/INR
224,2015-10-05,65.14400,65.42800,65.12000,65.12300,USD/INR
225,2015-10-06,65.18500,65.36300,64.77000,65.18400,USD/INR
226,2015-10-07,64.93900,65.18000,64.92400,64.93900,USD/INR
227,2015-10-08,64.99600,64.99600,64.58000,64.99500,USD/INR
228,2015-10-11,64.56000,64.87300,64.56000,64.77200,USD/INR
229,2015-10-12,64.78200,65.19000,64.78000,64.78200,USD/INR
230,2015-10-13,65.08800,65.17000,64.75000,65.08500,USD/INR
231,2015-10-14,64.87000,64.90400,64.57000,64.84900,USD/INR
232,2015-10-15,64.78200,65.00800,64.55000,64.78400,USD/INR
233,2015-10-18,64.60000,64.91300,64.60000,64.69500,USD/INR
234,2015-10-19,64.95900,65.05300,64.85000,64.95100,USD/INR
235,2015-10-20,64.99400,65.24000,64.99300,64.99400,USD/INR
236,2015-10-21,65.16200,65.16200,64.91200,65.15900,USD/INR
237,2015-10-22,65.05000,65.05000,64.60000,65.05000,USD/INR
238,2015-10-25,64.95000,65.00000,64.70000,64.88500,USD/INR
239,2015-10-26,64.89900,65.06100,64.88000,64.90100,USD/INR
240,2015-10-27,65.07300,65.11000,64.82000,65.06700,USD/INR
241,2015-10-28,64.94600,65.41000,64.94600,64.94600,USD/INR
242,2015-10-29,65.44500,65.44500,65.10800,65.44400,USD/INR
243,2015-11-01,65.41500,65.64300,65.26000,65.41500,USD/INR
244,2015-11-02,65.52200,65.77800,65.41000,65.54100,USD/INR
245,2015-11-03,65.54000,65.64000,65.28000,65.53100,USD/INR
246,2015-11-04,65.58300,65.93000,65.51800,65.58500,USD/INR
247,2015-11-05,65.85300,66.14000,65.61000,65.86000,USD/INR
248,2015-11-08,66.51000,66.55000,66.32000,66.13300,USD/INR
249,2015-11-09,66.46800,66.46800,65.99000,66.46800,USD/INR
250,2015-11-10,66.19300,66.19300,65.90000,66.19300,USD/INR
251,2015-11-11,66.06300,66.17000,65.81000,66.06300,USD/INR
252,2015-11-12,66.04800,66.22000,65.94000,66.04800,USD/INR
253,2015-11-15,66.05100,66.24000,65.74000,66.05100,USD/INR
254,2015-11-16,65.89700,66.08300,65.85000,65.89700,USD/INR
255,2015-11-17,66.02100,66.31000,66.02100,66.03700,USD/INR
256,2015-11-18,66.07200,66.22300,65.73000,66.07500,USD/INR
257,2015-11-19,66.07700,66.26300,65.95000,66.08500,USD/INR
258,2015-11-22,66.10000,66.47000,66.05000,66.05000,USD/INR
259,2015-11-23,66.37000,66.51000,66.26000,66.37100,USD/INR
260,2015-11-24,66.30200,66.37600,66.19000,66.30000,USD/INR
261,2015-11-25,66.37500,66.65800,66.32000,66.38200,USD/INR
262,2015-11-26,66.55800,66.89000,66.46000,66.55800,USD/INR
263,2015-11-29,66.66000,66.91000,66.44600,66.90000,USD/INR
264,2015-11-30,66.50800,66.58500,66.29000,66.50800,USD/INR
265,2015-12-01,66.46100,66.66500,66.45800,66.46100,USD/INR
266,2015-12-02,66.55700,66.88400,66.44000,66.55700,USD/INR
267,2015-12-03,66.78700,66.98000,66.53000,66.80300,USD/INR
268,2015-12-06,66.65000,66.78000,66.57300,66.63600,USD/INR
269,2015-12-07,66.77600,66.86100,66.61000,66.76800,USD/INR
270,2015-12-08,66.83300,66.91500,66.59000,66.83300,USD/INR
271,2015-12-09,66.89900,66.90000,65.96000,66.89000,USD/INR
272,2015-12-10,66.79000,67.10600,66.72000,66.78600,USD/INR
273,2015-12-13,67.14100,67.17300,66.93000,67.14100,USD/INR
274,2015-12-14,67.07500,67.11000,66.78100,67.07100,USD/INR
275,2015-12-15,66.89800,66.93900,66.55000,66.90300,USD/INR
276,2015-12-16,66.49000,66.66500,66.22000,66.42800,USD/INR
277,2015-12-17,66.46500,66.51300,66.20000,66.45900,USD/INR
278,2015-12-20,66.24800,66.36000,66.03000,66.24800,USD/INR
279,2015-12-21,66.13000,66.34800,66.13000,66.26900,USD/INR
280,2015-12-22,66.24300,66.27800,66.03000,66.24300,USD/INR
281,2015-12-23,66.09400,66.09400,65.66000,66.15400,USD/INR
282,2015-12-24,65.94000,66.07000,65.94000,65.94000,USD/INR
283,2015-12-27,65.96000,66.20800,65.94000,65.94000,USD/INR
284,2015-12-28,66.14200,66.40900,66.10000,66.13400,USD/INR
285,2015-12-29,66.26600,66.46500,66.14000,66.26000,USD/INR
286,2015-12-30,66.45000,66.46100,66.01000,66.45500,USD/INR
287,2015-12-31,66.19300,66.19300,66.15000,66.19300,USD/INR
288,2016-01-03,66.19300,66.62900,66.03000,66.19300,USD/INR
289,2016-01-04,66.59800,66.64800,66.40000,66.60100,USD/INR
290,2016-01-05,66.51000,66.88800,66.47000,66.52400,USD/INR
291,2016-01-06,66.74000,66.96000,66.52000,66.72400,USD/INR
292,2016-01-07,66.89900,66.90600,66.47000,66.92100,USD/INR
293,2016-01-10,66.84000,66.92000,66.53000,66.84000,USD/INR
294,2016-01-11,66.80600,66.99000,66.60000,66.79300,USD/INR
295,2016-01-12,66.92000,66.92000,66.43000,66.92000,USD/INR
296,2016-01-13,66.95900,67.51000,66.88000,66.93600,USD/INR
297,2016-01-14,67.30400,67.76000,67.22000,67.30400,USD/INR
298,2016-01-17,67.76700,67.76700,67.44000,67.76700,USD/INR
299,2016-01-18,67.71000,67.79000,67.41000,67.71100,USD/INR
300,2016-01-19,67.76100,68.14300,67.62000,67.76700,USD/INR
301,2016-01-20,67.94800,68.11000,67.60000,67.94900,USD/INR
302,2016-01-21,67.80800,67.86100,67.36000,67.80800,USD/INR
303,2016-01-24,67.54100,67.83300,67.40000,67.54100,USD/INR
304,2016-01-25,67.75300,68.04000,67.54000,67.74100,USD/INR
305,2016-01-26,67.77000,68.11800,67.75000,67.77000,USD/INR
306,2016-01-27,68.19100,68.23500,67.95000,68.19600,USD/INR
307,2016-01-28,68.09300,68.17300,67.67000,68.09300,USD/INR
308,2016-01-31,67.87000,67.92700,67.59000,67.87000,USD/INR
309,2016-02-01,67.86500,68.02400,67.70000,67.88200,USD/INR
310,2016-02-02,67.98600,68.28000,67.89000,67.98600,USD/INR
311,2016-02-03,67.78200,67.88800,67.31000,67.92700,USD/INR
312,2016-02-04,67.57400,67.80000,67.31000,67.56400,USD/INR
313,2016-02-07,67.80200,68.03300,67.59000,67.80200,USD/INR
314,2016-02-08,68.07500,68.22000,67.77000,68.07600,USD/INR
315,2016-02-09,67.92700,67.97800,67.75000,67.92800,USD/INR
316,2016-02-10,67.89600,68.55000,67.65000,67.89300,USD/INR
317,2016-02-11,68.46300,68.48500,68.10000,68.47400,USD/INR
318,2016-02-14,68.11100,68.24000,67.95000,68.11100,USD/INR
319,2016-02-15,68.12600,68.47300,67.94000,68.13700,USD/INR
320,2016-02-16,68.52000,68.69000,68.31000,68.50600,USD/INR
321,2016-02-17,68.35600,68.58300,68.24000,68.35600,USD/INR
322,2016-02-18,68.56500,68.83000,68.43000,68.56600,USD/INR
323,2016-02-21,68.48000,68.69000,68.38000,68.53800,USD/INR
324,2016-02-22,68.57300,68.68000,68.44000,68.57400,USD/INR
325,2016-02-23,68.60300,68.63600,68.27000,68.60300,USD/INR
326,2016-02-24,68.39200,68.90100,68.38000,68.37600,USD/INR
327,2016-02-25,68.79700,68.81000,68.52000,68.79700,USD/INR
328,2016-02-28,68.73000,68.79000,68.12000,68.73000,USD/INR
329,2016-02-29,68.21800,68.32900,67.62000,68.21800,USD/INR
330,2016-03-01,67.61500,67.75300,67.42200,67.74600,USD/INR
331,2016-03-02,67.38800,67.44500,67.16000,67.38800,USD/INR
332,2016-03-03,67.14000,67.34000,66.92000,67.14300,USD/INR
333,2016-03-06,66.93000,67.25000,66.90000,66.93000,USD/INR
334,2016-03-07,67.05500,67.48000,66.92000,67.04600,USD/INR
335,2016-03-08,67.35700,67.53000,67.05800,67.35700,USD/INR
336,2016-03-09,67.14500,67.22800,66.78000,67.14500,USD/INR
337,2016-03-10,67.31900,67.31900,66.92700,67.30900,USD/INR
338,2016-03-13,66.91300,67.18200,66.82000,66.91300,USD/INR
339,2016-03-14,67.17500,67.42000,67.05000,67.17400,USD/INR
340,2016-03-15,67.36500,67.43500,67.20000,67.35900,USD/INR
341,2016-03-16,66.72000,67.16500,66.46000,66.83000,USD/INR
342,2016-03-17,66.61200,66.69000,66.10000,66.61200,USD/INR
343,2016-03-20,66.37600,66.56400,66.23000,66.37600,USD/INR
344,2016-03-21,66.52000,66.85000,66.45000,66.52000,USD/INR
345,2016-03-22,66.76500,66.93000,66.61000,66.76400,USD/INR
346,2016-03-23,66.89000,66.92800,66.61000,66.90200,USD/INR
347,2016-03-24,66.90700,66.90700,66.59000,66.90700,USD/INR
348,2016-03-27,66.90700,66.90700,66.42000,66.90700,USD/INR
349,2016-03-28,66.90700,66.90700,66.41000,66.90700,USD/INR
350,2016-03-29,66.36800,66.49000,66.10000,66.36800,USD/INR
351,2016-03-30,66.36800,66.36800,65.94000,66.36800,USD/INR
352,2016-03-31,66.24800,66.49000,66.12000,66.24800,USD/INR
353,2016-04-03,66.35800,66.37000,66.01700,66.35800,USD/INR
354,2016-04-04,66.13400,66.50000,65.61000,66.13300,USD/INR
355,2016-04-05,66.46800,66.73000,66.31000,66.46800,USD/INR
356,2016-04-06,66.53300,66.75000,66.27000,66.53300,USD/INR
357,2016-04-07,66.78000,66.78000,66.37000,66.77900,USD/INR
358,2016-04-10,66.54400,66.62000,66.27000,66.54400,USD/INR
359,2016-04-11,66.29000,66.54300,66.26000,66.29000,USD/INR
360,2016-04-12,66.31500,66.64800,66.27000,66.31500,USD/INR
361,2016-04-13,66.52800,66.74000,66.45000,66.52500,USD/INR
362,2016-04-14,66.63300,66.63800,66.40000,66.63700,USD/INR
363,2016-04-17,66.65300,66.69000,66.34000,66.65300,USD/INR
364,2016-04-18,66.40900,66.55000,66.01000,66.40900,USD/INR
365,2016-04-19,66.22200,66.33800,65.91000,66.22200,USD/INR
366,2016-04-20,66.19900,66.50000,65.99000,66.20400,USD/INR
367,2016-04-21,66.51200,66.63000,66.31000,66.51200,USD/INR
368,2016-04-24,66.65300,66.74800,66.57000,66.65300,USD/INR
369,2016-04-25,66.70500,66.85000,66.37000,66.70500,USD/INR
370,2016-04-26,66.45500,66.58300,66.34000,66.45700,USD/INR
371,2016-04-27,66.35600,66.55000,65.88000,66.35500,USD/INR
372,2016-04-28,66.43800,66.56000,66.27000,66.43800,USD/INR
373,2016-05-01,66.41800,66.44800,66.01000,66.41800,USD/INR
374,2016-05-02,66.37100,66.53700,66.13000,66.37100,USD/INR
375,2016-05-03,66.59300,66.68000,66.44000,66.59200,USD/INR
376,2016-05-04,66.62000,66.65500,66.40000,66.62000,USD/INR
377,2016-05-05,66.59800,66.70800,66.26000,66.60200,USD/INR
378,2016-05-08,66.59400,66.72000,66.37000,66.59400,USD/INR
379,2016-05-09,66.72200,66.77300,66.43000,66.72100,USD/INR
380,2016-05-10,66.66600,66.84000,66.53000,66.66600,USD/INR
381,2016-05-11,66.59100,66.73300,66.44000,66.59100,USD/INR
382,2016-05-12,66.75100,66.99000,66.66000,66.75100,USD/INR
383,2016-05-15,66.84700,66.90000,66.70000,66.90000,USD/INR
384,2016-05-16,66.88100,66.90000,66.48000,66.87500,USD/INR
385,2016-05-17,66.84000,67.03800,66.75000,66.86800,USD/INR
386,2016-05-18,67.16100,67.61000,67.07000,67.16000,USD/INR
387,2016-05-19,67.47700,67.55000,67.25000,67.47700,USD/INR
388,2016-05-22,67.42300,67.58300,67.23000,67.42300,USD/INR
389,2016-05-23,67.45400,67.78000,67.45400,67.44800,USD/INR
390,2016-05-24,67.65100,67.70000,67.24000,67.65100,USD/INR
391,2016-05-25,67.30400,67.40000,66.83000,67.30400,USD/INR
392,2016-05-26,66.95400,67.12300,66.84000,66.95400,USD/INR
393,2016-05-29,67.02400,67.37000,66.93000,67.02400,USD/INR
394,2016-05-30,67.13300,67.30300,66.90000,67.13300,USD/INR
395,2016-05-31,67.19300,67.50500,67.10800,67.23100,USD/INR
396,2016-06-01,67.42600,67.44200,67.20800,67.42600,USD/INR
397,2016-06-02,67.29200,67.35800,66.79000,67.29200,USD/INR
398,2016-06-05,66.99200,67.04000,66.77000,66.99200,USD/INR
399,2016-06-06,66.80100,66.92000,66.56000,66.80100,USD/INR
400,2016-06-07,66.76300,66.80300,66.37000,66.76300,USD/INR
401,2016-06-08,66.51000,66.77800,66.51000,66.51000,USD/INR
402,2016-06-09,66.74100,66.87300,66.66000,66.74100,USD/INR
403,2016-06-12,66.94500,67.17700,66.94500,66.94500,USD/INR
404,2016-06-13,67.15300,67.38800,66.96000,67.15400,USD/INR
405,2016-06-14,67.29800,67.35000,66.97000,67.29800,USD/INR
406,2016-06-15,67.07300,67.44300,67.00000,67.07300,USD/INR
407,2016-06-16,67.29500,67.29800,66.89000,67.30700,USD/INR
408,2016-06-19,67.60000,67.62000,67.14000,67.06600,USD/INR
409,2016-06-20,67.54300,67.74800,67.36500,67.13000,USD/INR
410,2016-06-21,67.60700,67.69000,67.33500,67.60600,USD/INR
411,2016-06-22,67.40800,67.48000,67.05000,67.42200,USD/INR
412,2016-06-23,67.24000,68.20300,67.24000,67.24200,USD/INR
413,2016-06-26,67.73000,68.14000,67.68000,67.87700,USD/INR
414,2016-06-27,67.92000,67.99000,67.71800,67.92100,USD/INR
415,2016-06-28,67.70400,67.84000,67.37000,67.70500,USD/INR
416,2016-06-29,67.41600,67.70800,67.33000,67.41600,USD/INR
417,2016-06-30,67.50100,67.50100,67.06000,67.50100,USD/INR
418,2016-07-03,67.17000,67.29000,67.09000,67.18200,USD/INR
419,2016-07-04,67.23700,67.53000,67.15000,67.23700,USD/INR
420,2016-07-05,67.42600,67.59000,67.23000,67.42600,USD/INR
421,2016-07-06,67.40100,67.49800,67.28000,67.40100,USD/INR
422,2016-07-07,67.51000,67.51000,66.80000,67.49700,USD/INR
423,2016-07-10,67.13200,67.20800,66.88000,67.13200,USD/INR
424,2016-07-11,67.14500,67.19800,66.92000,67.14500,USD/INR
425,2016-07-12,66.96800,67.21000,66.83000,66.87000,USD/INR
426,2016-07-13,67.00700,67.03400,66.64000,67.00600,USD/INR
427,2016-07-14,66.83800,67.13300,66.83000,66.83800,USD/INR
428,2016-07-17,67.13300,67.21000,66.96000,67.13300,USD/INR
429,2016-07-18,67.13500,67.22000,67.02000,67.13900,USD/INR
430,2016-07-19,67.18900,67.25000,66.98000,67.20600,USD/INR
431,2016-07-20,67.16400,67.26000,67.12000,67.16400,USD/INR
432,2016-07-21,67.15400,67.20000,67.00000,67.15400,USD/INR
433,2016-07-24,67.14600,67.47000,67.01000,67.14600,USD/INR
434,2016-07-25,67.40700,67.41600,67.17000,67.40500,USD/INR
435,2016-07-26,67.28400,67.35700,67.10000,67.28400,USD/INR
436,2016-07-27,67.06400,67.10000,66.83000,67.06300,USD/INR
